,hotel_id,hotel_amenities,image_available_for_category
19339,46066,In-house Restaurant,Restaurant
19340,2520,In-house Restaurant|Parking Facility|Bar|Dining Area,
19341,1926,In-house Restaurant|Dining Area|Bar|Parking Facility,Restaurant
19342,89278,In-house Restaurant|Parking Facility,
19343,103214,Parking Facility,
19344,4913,Parking Facility|Dining Area,
19345,48862,Parking Facility,
19346,37668,Parking Facility,
19347,49191,Parking Facility,
19348,58621,Parking Facility|Garden/Backyard,Lawn
19349,239,Parking Facility,
19350,44128,Board Games|Parking Facility,
19351,75193,Parking Facility|Dining Area,
19352,84204,Bar|Parking Facility,
19353,94239,Parking Facility,
19354,39620,Parking Facility|Dining Area,
19355,18115,Parking Facility,
19356,2697,Parking Facility|Dining Area,Dining
19357,46609,Parking Facility|Dining Area,
19358,78371,Parking Facility,
19359,75218,Parking Facility,
19360,43802,Parking Facility,
19361,88828,Parking Facility,
19362,905,Dining Area,
19363,50375,Dining Area,
19364,81780,Dining Area,Dining
19365,86468,Dining Area,
19366,80196,Dining Area|Parking Facility,
19367,1600,Dining Area,
19368,87323,Parking Facility,
19369,101251,Parking Facility,Parking
19370,44390,Parking Facility|Dining Area,
19371,61001,Parking Facility|Bar,
19372,101549,Bar|Parking Facility,
19373,87790,Parking Facility,
19374,88963,Parking Facility,
19375,54304,Parking Facility,
19376,10319,Parking Facility,
19377,100638,Parking Facility,
19378,100947,Parking Facility,
19379,89725,Parking Facility,
19380,96439,Parking Facility,
19381,98818,Parking Facility,
19382,89264,Parking Facility,
19383,45141,Dining Area|Bar,
19384,42193,Dining Area|Parking Facility,
19385,48727,Dining Area,
19386,84491,Parking Facility,
19387,80866,Parking Facility,
19388,61282,Parking Facility,
19389,74625,Parking Facility,
19390,102708,Parking Facility,
19391,83771,Parking Facility|Dining Area,
19392,96748,Parking Facility,
19393,35128,Parking Facility,
19394,309,Parking Facility,
19395,52898,Parking Facility,
19396,53050,Parking Facility,
19397,62390,Parking Facility,
19398,62497,Parking Facility,
19399,92701,Parking Facility,
19400,93151,Parking Facility,
19401,94841,Parking Facility,
19402,83006,Parking Facility,
19403,77170,Parking Facility,
19404,89576,Parking Facility,
19405,12082,Parking Facility,
19406,104657,Parking Facility,
19407,55761,Parking Facility,
19408,58312,Parking Facility,
19409,58790,Parking Facility,
19410,49945,Parking Facility|Dining Area,
19411,78967,Parking Facility,
19412,75508,Parking Facility|Dining Area,
19413,82224,Parking Facility,
19414,62238,Parking Facility,
19415,98686,Parking Facility,
19416,99395,Parking Facility,
19417,53092,Parking Facility,
19418,53199,Parking Facility,
19419,6567,Parking Facility|Dining Area,
19420,48142,Dining Area,
19421,47689,Dining Area,
19422,59046,Dining Area,Dining
19423,57302,Dining Area,
19424,39333,Dining Area,
19425,42913,Dining Area,
19426,9661,Spa|Swimming Pool|Conference Room|In-house Restaurant|Bar|Dining Area|Parking Facility,Pool|Restaurant
19427,99614,Spa|Swimming Pool|Conference Room|Parking Facility,
19428,73252,In-house Restaurant|Dining Area,
19429,89548,In-house Restaurant|Parking Facility|Dining Area,
19430,37828,In-house Restaurant|Conference Room|Parking Facility|Dining Area,
19431,100064,Garden/Backyard,
19432,42320,Garden/Backyard|Swimming Pool|In-house Restaurant|Parking Facility|Dining Area,Restaurant
19433,86688,Garden/Backyard|Parking Facility|Dining Area,Lawn
19434,90167,Garden/Backyard,
19435,82103,Garden/Backyard|In-house Restaurant|Parking Facility|Dining Area,Restaurant
19436,1738,Parking Facility|Conference Room|In-house Restaurant|Dining Area|Bar,Restaurant
19437,91362,Board Games|Parking Facility|Garden/Backyard,
19438,94076,Swimming Pool|Parking Facility,Pool|Parking
19439,48434,Swimming Pool|Parking Facility|Dining Area|Gym,Pool
19440,5068,Conference Room|In-house Restaurant|Dining Area|Parking Facility,Restaurant
19441,1631,Conference Room|In-house Restaurant|Bar|Parking Facility|Dining Area,Restaurant
19442,2070,Conference Room|Parking Facility|Dining Area,
19443,102747,Swimming Pool|Conference Room,
19444,13615,Conference Room|In-house Restaurant|Dining Area|Parking Facility,
19445,76295,Conference Room|In-house Restaurant|Parking Facility|Dining Area|Garden/Backyard,
19446,92698,Conference Room|In-house Restaurant|Parking Facility|Dining Area|Bar,Restaurant
19447,57716,Conference Room|In-house Restaurant,Restaurant
19448,60101,Swimming Pool|In-house Restaurant|Dining Area,Pool
19449,56661,Conference Room|Dining Area|Parking Facility,Dining
19450,4891,Conference Room|Swimming Pool|In-house Restaurant|Dining Area|Parking Facility|Bar,Restaurant
19451,100770,Conference Room|In-house Restaurant|Parking Facility,
19452,5954,Conference Room|In-house Restaurant|Bar|Parking Facility|Dining Area,Restaurant
19453,85661,In-house Restaurant|Garden/Backyard,Lawn
19454,80728,In-house Restaurant|Bar|Parking Facility,
19455,97963,In-house Restaurant|Parking Facility|Dining Area,
19456,92400,In-house Restaurant|Dining Area,
19457,55328,In-house Restaurant|Parking Facility,
19458,7897,In-house Restaurant|Parking Facility|Dining Area,Restaurant
19459,5681,In-house Restaurant|Dining Area|Parking Facility,Restaurant
19460,62953,In-house Restaurant|Bar|Dining Area|Parking Facility|Garden/Backyard,Lawn|Restaurant
19461,104533,In-house Restaurant|Parking Facility|Dining Area,
19462,101946,In-house Restaurant|Bar|Parking Facility,
19463,2961,In-house Restaurant|Dining Area|Bar|Parking Facility,Restaurant
19464,7467,In-house Restaurant|Dining Area|Bar|Parking Facility,Restaurant
19465,2680,In-house Restaurant|Dining Area|Parking Facility,Restaurant
19466,17311,In-house Restaurant|Bar|Parking Facility,Restaurant
19467,49914,In-house Restaurant|Parking Facility|Dining Area,Restaurant
19468,13342,In-house Restaurant|Dining Area,Restaurant
19469,14799,In-house Restaurant,Restaurant
19470,14501,In-house Restaurant|Dining Area|Parking Facility,
19471,20160,Parking Facility,
19472,46800,Parking Facility,
19473,51863,Parking Facility|Dining Area,
19474,60385,Parking Facility,
19475,12690,Parking Facility,
19476,1507,Parking Facility,
19477,93123,Parking Facility,Parking
19478,7028,Parking Facility,
19479,87014,Parking Facility,
19480,82677,Parking Facility,
19481,40393,Parking Facility,
19482,39797,Parking Facility|Dining Area|In-house Restaurant,Restaurant
19483,48929,Parking Facility,
19484,53497,Parking Facility,
19485,80759,Dining Area|Parking Facility,
19486,86263,Dining Area,
19487,89742,Gym,
19488,50693,Dining Area|Parking Facility,
19489,17485,Parking Facility|Dining Area,Parking
19490,14189,Parking Facility,
19491,5501,Parking Facility,
19492,74318,Parking Facility|Dining Area,
19493,85529,Parking Facility,
19494,90617,Parking Facility,
19495,46508,Parking Facility,
19496,59088,Parking Facility|Garden/Backyard,
19497,37381,Parking Facility|Dining Area,Dining
19498,89562,Parking Facility,
19499,93775,Parking Facility,
19500,101825,Parking Facility,
19501,5476,Dining Area|Parking Facility,Dining
19502,2953,Dining Area|Parking Facility,
19503,103906,Parking Facility,
19504,13140,Parking Facility,
19505,89987,Parking Facility|Garden/Backyard,
19506,97052,Parking Facility,
19507,35564,Parking Facility,
19508,102722,Parking Facility,
19509,5082,Parking Facility,
19510,36768,Parking Facility,
19511,46336,Parking Facility,
19512,46342,Parking Facility,
19513,56090,Parking Facility,
19514,14608,Parking Facility,
19515,101560,Parking Facility,Parking
19516,37845,Parking Facility|Dining Area,Dining
19517,59215,Parking Facility|Dining Area,Dining
19518,81802,Parking Facility,
19519,73584,Bar,
19520,92999,Parking Facility,
19521,94459,Parking Facility,
19522,88381,Garden/Backyard,
19523,15072,Bar,Restaurant
19524,73747,Parking Facility,
19525,55021,Parking Facility|Dining Area,
19526,37204,Parking Facility,
19527,52600,Parking Facility,
19528,36335,Parking Facility,
19529,18813,Parking Facility,
19530,56371,Parking Facility,
19531,48848,Parking Facility|Dining Area,
19532,94054,Parking Facility,
19533,98970,Parking Facility,
19534,13736,Parking Facility,
19535,13927,Parking Facility,
19536,53078,Parking Facility,
19537,43051,Parking Facility,
19538,45017,Parking Facility,
19539,38104,Dining Area,Dining
19540,94321,Board Games|Spa|Parking Facility|Dining Area,Parking
19541,82117,In-house Restaurant|Garden/Backyard|Conference Room|Parking Facility,Lawn|Restaurant
19542,83414,In-house Restaurant|Conference Room|Dining Area,Restaurant
19543,20149,In-house Restaurant|Parking Facility,
19544,46055,Garden/Backyard|Conference Room|Dining Area|Parking Facility,
19545,100061,Garden/Backyard|Parking Facility,Parking
19546,86291,Garden/Backyard|Parking Facility,
19547,90023,Garden/Backyard|Parking Facility,
19548,49500,Garden/Backyard|Parking Facility,
19549,59510,Garden/Backyard|Swimming Pool|Parking Facility,Pool
19550,89455,Garden/Backyard|Spa|Conference Room|Swimming Pool|In-house Restaurant|Board Games|Dining Area|Parking Facility|Gym,Pool|Boardroom|Fun Area|Restaurant
19551,10139,Parking Facility|In-house Restaurant|Dining Area,Restaurant
19552,77589,Parking Facility,
19553,85076,Parking Facility|In-house Restaurant,
19554,90316,Conference Room|In-house Restaurant|Bar|Parking Facility|Dining Area,Restaurant
19555,90628,Swimming Pool|In-house Restaurant|Parking Facility|Dining Area|Garden/Backyard,Pool|Lawn|Restaurant
19556,10156,Swimming Pool|Conference Room|In-house Restaurant|Gym|Bar|Parking Facility|Dining Area,Pool|Restaurant
19557,1355,Conference Room|In-house Restaurant|Parking Facility|Dining Area,Restaurant
19558,90324,Swimming Pool|Parking Facility|Gym|Dining Area,Dining|Pool
19559,85509,Conference Room|In-house Restaurant|Dining Area|Parking Facility,Restaurant
19560,11950,Conference Room|Parking Facility|Dining Area,
19561,86125,Conference Room|Parking Facility,
19562,83282,Conference Room|In-house Restaurant|Parking Facility|Bar|Dining Area,Restaurant
19563,53244,Conference Room|Parking Facility,Boardroom
19564,2053,Conference Room|Dining Area|Parking Facility|Bar,Restaurant
19565,8775,Conference Room|In-house Restaurant|Parking Facility|Dining Area,Restaurant
19566,720,Conference Room|In-house Restaurant|Bar|Parking Facility|Dining Area,Restaurant
19567,76515,Conference Room|Parking Facility,
19568,10161,Swimming Pool|Conference Room|Parking Facility|Dining Area|In-house Restaurant,Pool|Restaurant
19569,43937,Conference Room|Dining Area,
19570,46218,Conference Room|In-house Restaurant|Dining Area|Parking Facility|Garden/Backyard,Lawn|Restaurant
19571,18647,Conference Room|In-house Restaurant|Parking Facility|Dining Area,Boardroom
19572,56048,Swimming Pool|Gym|Dining Area,Pool|Dining
19573,85087,Conference Room,
19574,55601,Conference Room|In-house Restaurant|Parking Facility,Boardroom
19575,50555,Conference Room|In-house Restaurant|Parking Facility|Dining Area,Restaurant
19576,96298,Conference Room|In-house Restaurant|Parking Facility|Dining Area,Boardroom|Restaurant
19577,9112,In-house Restaurant|Dining Area,Restaurant
19578,80469,In-house Restaurant|Parking Facility|Dining Area,
19579,79091,In-house Restaurant|Parking Facility|Garden/Backyard,Lawn|Restaurant
19580,82095,In-house Restaurant|Parking Facility,
19581,59662,In-house Restaurant|Dining Area,Restaurant
19582,18703,In-house Restaurant|Parking Facility,Parking
19583,48288,In-house Restaurant|Parking Facility,Restaurant
19584,104823,In-house Restaurant|Dining Area,
19585,87022,In-house Restaurant,Restaurant
19586,27346,In-house Restaurant|Parking Facility,Restaurant
19587,45577,In-house Restaurant|Parking Facility|Dining Area,
19588,45301,In-house Restaurant|Parking Facility,Restaurant
19589,59212,In-house Restaurant|Parking Facility|Dining Area,Restaurant
19590,49779,In-house Restaurant|Parking Facility|Dining Area,Restaurant
19591,96765,In-house Restaurant|Parking Facility|Dining Area,
19592,56807,In-house Restaurant|Dining Area|Parking Facility,Restaurant
19593,84477,In-house Restaurant|Dining Area|Parking Facility,Restaurant
19594,102750,In-house Restaurant|Parking Facility,
19595,8218,In-house Restaurant|Dining Area|Parking Facility,Restaurant
19596,3006,In-house Restaurant|Parking Facility|Dining Area,Restaurant
19597,80725,In-house Restaurant|Dining Area|Parking Facility,Restaurant
19598,45014,In-house Restaurant|Parking Facility,
19599,89126,In-house Restaurant|Dining Area|Parking Facility,Restaurant
19600,88994,In-house Restaurant,
19601,103746,In-house Restaurant|Parking Facility,
19602,103515,Parking Facility,
19603,79119,Parking Facility,
19604,38562,Parking Facility|Dining Area,
19605,46938,Board Games|Parking Facility|Garden/Backyard,Fun Area
19606,87495,Parking Facility,
19607,17035,Parking Facility,
19608,92124,Parking Facility,
19609,104508,Parking Facility,
19610,82826,Parking Facility|Garden/Backyard,
19611,90164,Parking Facility,
19612,78520,Dining Area,
19613,16298,Parking Facility,Parking
19614,4320,Parking Facility,
19615,4019,Parking Facility,
19616,85830,Parking Facility,
19617,8502,Parking Facility,
19618,10288,Parking Facility,
19619,78942,Parking Facility,
19620,18534,Parking Facility,
19621,102435,Parking Facility,
19622,38692,Parking Facility,
19623,101996,Parking Facility,Parking
19624,44117,Parking Facility,
19625,48724,Parking Facility,
19626,49942,Parking Facility,
19627,12676,Parking Facility|Dining Area,
19628,60410,Parking Facility,
19629,100022,Parking Facility,
19630,15086,Dining Area,
19631,44525,Dining Area,
19632,53964,Parking Facility,
19633,103892,Parking Facility,
19634,98112,Parking Facility,
19635,92549,Parking Facility,
19636,11053,Parking Facility,
19637,2801,Parking Facility,
19638,80427,Parking Facility,Parking
19639,102418,Parking Facility,
19640,50378,Parking Facility,
19641,18236,Parking Facility,
19642,49953,Parking Facility,
19643,8176,Parking Facility,
19644,18076,Parking Facility,
19645,77890,Parking Facility,
19646,75221,Parking Facility,
19647,82410,Parking Facility,
19648,49762,Garden/Backyard,
19649,74172,Parking Facility,
19650,78301,Parking Facility,
19651,76239,Parking Facility,
19652,79561,Parking Facility,
19653,78368,Parking Facility,
19654,86716,Parking Facility,
19655,79122,Parking Facility,
19656,53058,Parking Facility,
19657,36290,Parking Facility|Dining Area,
19658,18970,Parking Facility,
19659,52785,Parking Facility,
19660,85394,Parking Facility,
19661,91635,Parking Facility,
19662,101496,Parking Facility,Parking
19663,82255,Parking Facility,
19664,79420,Parking Facility,
19665,98846,Parking Facility,
19666,99752,Parking Facility,
19667,15384,Parking Facility,
19668,11773,Parking Facility,
19669,41251,Parking Facility,
19670,58883,Dining Area,
19671,58624,Dining Area,
19672,51421,Board Games|Garden/Backyard|Conference Room|In-house Restaurant|Dining Area|Parking Facility,Restaurant
19673,86564,Board Games|In-house Restaurant|Dining Area,
19674,43819,In-house Restaurant|Parking Facility,Restaurant
19675,5833,In-house Restaurant|Dining Area,
19676,103774,Garden/Backyard|Parking Facility,
19677,57848,Garden/Backyard|In-house Restaurant|Dining Area|Bar,Restaurant
19678,93294,Garden/Backyard|Swimming Pool|In-house Restaurant|Dining Area|Parking Facility,
19679,90746,Garden/Backyard|Parking Facility|Dining Area,Parking
19680,60984,Garden/Backyard|In-house Restaurant|Parking Facility|Dining Area,
19681,51593,Garden/Backyard|Swimming Pool|Dining Area|Gym,Pool|Lawn
19682,102283,Garden/Backyard|In-house Restaurant|Bar|Parking Facility|Dining Area,Parking|Restaurant|Dining
19683,96121,Garden/Backyard|Conference Room|In-house Restaurant|Parking Facility|Dining Area,Restaurant
19684,85982,Parking Facility,
19685,78315,Spa|Parking Facility,
19686,8963,Conference Room|Parking Facility,
19687,9866,Conference Room|In-house Restaurant|Dining Area|Parking Facility,Restaurant
19688,4148,Conference Room|Dining Area|Parking Facility,
19689,56377,Conference Room|In-house Restaurant|Parking Facility|Dining Area,Restaurant
19690,54591,Conference Room,
19691,74138,Conference Room|Parking Facility|Garden/Backyard|Dining Area,
