,hotel_id,no_of_ratings
23244,101314,0
23245,83902,83
23246,102757,0
23247,39846,291
23248,74795,1
23249,95464,0
23250,79348,45
23251,16935,320
23252,96927,0
23253,19014,274
23254,89015,1
23255,97292,0
23256,48329,209
23257,97129,0
23258,103508,1
23259,52826,99
23260,55068,169
23261,92747,1
23262,10801,53
23263,89805,0
23264,104262,1
23265,58091,95
23266,43266,165
23267,98285,0
23268,73785,369
23269,60150,37
23270,77939,34
23271,84366,259
23272,80355,42
23273,101576,0
23274,46118,250
23275,98001,0
23276,93791,2
23277,92356,34
23278,47139,1
23279,60597,278
23280,89302,0
23281,97264,2
23282,92480,0
23283,53847,415
23284,96814,0
23285,99472,0
23286,56103,320
23287,46982,80
23288,58676,44
23289,60288,245
23290,47887,24
23291,78434,26
23292,97211,0
23293,76311,437
23294,43570,332
23295,45232,51
23296,85404,137
23297,79742,126
23298,16339,100
23299,98763,0
23300,52373,433
23301,89305,53
23302,79455,0
23303,103373,0
23304,74083,1
23305,79554,83
23306,86633,366
23307,86790,42
23308,99053,3
23309,86655,93
23310,84799,13
23311,88590,23
23312,92632,1
23313,95599,0
23314,92916,0
23315,92753,0
23316,48191,33
23317,87825,95
23318,99475,0
23319,100963,0
23320,98642,0
23321,46242,461
23322,62400,61
23323,100988,5
23324,11701,250
23325,103387,2
23326,84692,0
23327,99354,2
23328,90970,0
23329,94266,1
23330,94823,1
23331,103221,6
23332,46529,54
23333,1995,102
23334,56997,84
23335,86025,34
23336,101573,5
23337,94733,0
23338,104428,0
23339,84844,39
23340,75411,104
23341,100690,0
23342,87997,61
23343,74221,0
23344,83820,312
23345,82889,0
23346,85426,0
23347,96176,0
23348,78558,103
23349,86751,2
23350,12885,0
23351,83789,38
23352,87257,15
23353,46692,73
23354,46380,10
23355,83767,223
23356,98862,0
23357,93234,10
23358,83058,0
23359,8706,308
23360,88717,84
23361,48495,433
23362,93172,3
23363,46703,23
23364,80189,47
23365,86619,0
23366,100279,0
23367,94426,0
23368,92913,8
23369,50587,20
23370,3781,495
23371,90382,285
23372,49246,127
23373,76769,0
23374,102504,0
23375,13802,0
23376,40271,38
23377,79469,58
23378,103106,0
23379,89614,11
23380,101601,0
23381,89333,26
23382,61160,42
23383,47882,36
23384,7665,160
23385,85733,3
23386,104574,0
23387,87083,123
23388,60769,387
23389,47713,123
23390,93937,3
23391,104563,0
23392,97661,0
23393,103685,0
23394,104720,0
23395,95616,30
23396,103961,84
23397,55948,416
23398,95453,2
23399,90213,166
23400,87530,7
23401,98766,0
23402,57301,93
23403,90053,34
23404,83168,210
23405,104414,0
23406,76325,37
23407,88990,0
23408,101871,0
23409,103089,0
23410,88306,62
23411,51532,418
23412,104256,3
23413,79925,11
23414,86042,45
23415,27246,286
23416,90202,0
23417,60724,351
23418,59852,21
23419,39495,0
23420,83494,468
23421,54038,30
23422,50579,31
23423,62524,58
23424,76308,7
23425,40566,27
23426,49513,0
23427,57298,167
23428,84999,226
23429,92176,9
23430,59838,147
23431,55388,481
23432,97239,0
23433,41455,233
23434,99773,0
23435,99334,1
23436,99950,0
23437,89426,43
23438,91102,56
23439,76595,489
23440,93048,0
23441,76606,67
23442,76418,129
23443,62822,6
23444,45938,336
23445,42954,169
23446,92182,0
23447,57000,0
23448,99953,5
23449,79877,38
23450,74989,187
23451,51341,0
23452,88250,50
23453,51518,10
23454,79292,200
23455,81539,119
23456,81871,180
23457,11364,0
23458,92905,9
23459,74983,245
23460,80181,5
23461,77045,70
23462,94986,0
23463,59711,48
23464,86290,20
23465,89195,2
23466,101913,0
23467,85291,10
23468,88275,1
23469,102926,0
23470,100240,0
23471,47018,4
23472,100985,0
23473,1987,378
23474,85305,3
23475,95914,0
23476,91276,0
23477,54002,195
23478,78122,323
23479,96342,4
23480,91704,0
23481,103182,0
23482,55225,0
23483,104588,0
23484,99925,0
23485,100836,0
23486,54204,194
23487,94716,0
23488,95467,0
23489,95779,0
23490,99663,0
23491,88554,0
23492,52514,0
23493,41596,399
23494,48301,131
23495,61812,61
23496,47429,39
23497,39689,85
23498,94252,2
23499,94255,0
23500,77360,9
23501,76440,18
23502,17523,113
23503,47128,10
23504,47738,147
23505,61053,350
23506,75546,38
23507,59250,170
23508,60490,56
23509,58966,0
23510,79621,70
23511,2251,253
23512,104273,0
23513,51929,183
23514,86630,0
23515,59261,465
23516,45916,5
23517,59115,481
23518,84993,50
23519,86166,27
23520,44563,158
23521,87842,12
23522,45803,453
23523,101598,0
23524,96184,0
23525,104270,0
23526,103069,0
23527,98316,0
23528,104681,0
23529,89156,3
23530,80656,2
23531,86340,57
23532,76603,176
23533,58803,49
23534,74522,178
23535,84689,6
23536,44425,420
23537,48644,146
23538,104571,0
23539,91133,23
23540,83944,66
23541,16609,0
23542,76021,59
23543,9004,221
23544,102026,0
23545,88402,80
23546,89341,0
23547,59877,26
23548,77818,278
23549,103823,0
23550,49952,253
23551,79725,114
23552,49198,70
23553,81863,2
23554,74384,30
23555,80645,4
23556,96378,0
23557,49094,4
23558,61925,196
23559,98423,0
23560,62861,3
23561,43269,153
23562,79919,6
23563,94713,0
23564,60763,1
23565,97987,0
23566,49538,267
23567,89482,112
23568,46200,274
23569,96980,0
23570,98153,0
23571,58814,245
23572,96505,0
23573,35498,291
23574,58024,443
23575,88132,0
23576,88745,37
23577,97413,0
23578,44304,79
23579,55065,93
23580,52365,350
23581,50745,108
23582,86169,13
23583,46526,338
23584,10680,278
23585,85581,114
23586,101272,0
23587,43716,31
23588,83792,3
23589,104279,0
23590,97717,0
23591,104723,0
23592,103114,0
23593,93515,0
23594,58105,217
23595,59275,109
23596,92179,0
23597,47159,97
23598,99652,9
23599,74044,55
23600,88855,0
23601,94879,0
23602,91552,3
23603,102313,0
23604,98710,0
23605,50593,134
23606,55959,320
23607,61390,287
23608,86155,148
23609,47747,83
23610,100687,0
23611,88112,149
23612,75228,93
23613,97827,0
23614,35048,136
23615,93079,0
23616,86616,3
23617,95006,1
23618,80659,23
23619,60752,372
23620,36232,10
23621,15315,106
23622,44881,25
23623,54491,75
23624,103964,0
23625,88869,32
23626,103947,0
23627,84518,6
23628,96516,0
23629,102948,0
23630,92891,0
23631,93976,11
23632,81410,197
23633,11279,214
23634,53442,101
23635,97562,0
23636,86332,0
23637,50863,4
23638,29,126
23639,88742,2
23640,48205,157
23641,19475,158
23642,94677,0
23643,38634,43
23644,51352,50
23645,79033,185
23646,97700,0
23647,87831,33
23648,84220,434
23649,89755,0
23650,18713,166
23651,14415,248
23652,97824,0
23653,87229,88
23654,40282,33
23655,46377,28
23656,90337,2
23657,104591,0
23658,2873,10
23659,84681,254
23660,41174,0
23661,83224,1
23662,100372,0
23663,103713,0
23664,96212,2
23665,96333,0
23666,84526,10
23667,87679,318
23668,83916,203
23669,90061,187
23670,101123,0
23671,90064,2
23672,84355,46
23673,78288,0
23674,99770,0
23675,61826,137
23676,96485,0
23677,80794,228
23678,82746,123
23679,104003,5
23680,99047,0
23681,45941,109
23682,94564,0
23683,104560,3
23684,96336,0
23685,100392,3
23686,92933,0
23687,62875,346
23688,6014,142
23689,78111,58
23690,39835,334
23691,44009,188
23692,51178,106
23693,81694,354
23694,99326,0
23695,92477,5
23696,91386,1
23697,98291,0
23698,75259,353
23699,47432,15
23700,97838,1
23701,60912,42
23702,82785,14
23703,87080,1
23704,99936,0
23705,54913,26
23706,98603,0
23707,50289,17
23708,80054,12
23709,99621,0
23710,99011,0
23711,49552,418
23712,84667,109
23713,47170,247
23714,85443,29
23715,44141,150
23716,83491,84
23717,93487,0
23718,92005,10
23719,76294,204
23720,102065,0
23721,97554,0
23722,90503,23
23723,5868,271
23724,43379,132
23725,84833,130
23726,53251,37
23727,97689,0
23728,93214,0
23729,91251,43
23730,101587,0
23731,95276,0
23732,95613,0
23733,56224,9
23734,101407,0
23735,103072,0
23736,101562,0
23737,16342,352
23738,99067,0
23739,90078,10
23740,79323,102
23741,88143,7
23742,81677,197
23743,13324,87
23744,58038,0
23745,96339,0
23746,4341,5
23747,91271,1
23748,98848,0
23749,97388,0
23750,74348,170
23751,96657,0
23752,99624,0
23753,90818,5
23754,92899,14
23755,96665,0
23756,52517,172
23757,101888,0
23758,82020,41
23759,44006,322
23760,95765,0
23761,47274,104
23762,100400,0
23763,79596,63
23764,40839,9
23765,27274,268
23766,7378,3
23767,89139,14
23768,91403,1
23769,101421,0
23770,95740,11
23771,80060,32
23772,57942,77
23773,58974,132
23774,85882,327
23775,91113,0
23776,54668,152
23777,97537,0
23778,96491,0
23779,82718,1
23780,75096,83
23781,92314,0
23782,102147,0
23783,74933,117
23784,87668,82
23785,43989,0
23786,100226,0
23787,95602,0
23788,102763,0
23789,96761,0
23790,91726,6
23791,79295,225
23792,46231,429
23793,74317,381
23794,51670,461
23795,91091,17
23796,44931,143
23797,59905,157
23798,91580,1
23799,19312,156
23800,36235,188
23801,43365,92
23802,19000,251
23803,57928,35
23804,61348,40
23805,40130,40
23806,20074,120
23807,89018,108
23808,100833,0
23809,46858,133
23810,38429,122
23811,101148,0
23812,37132,1
23813,100850,0
23814,77059,298
23815,92643,2
23816,95287,0
23817,98749,2
23818,100676,0
23819,103975,17
23820,88714,1
23821,96786,7
23822,46596,497
23823,96609,7
23824,93543,3
23825,100113,0
23826,101463,7
23827,95110,6
23828,57624,334
23829,95304,0
23830,103986,0
23831,104419,22
23832,86453,82
23833,86956,87
23834,77070,8
23835,95588,0
23836,60001,2
23837,77183,8
23838,88126,3
23839,44616,384
23840,89620,0
23841,99368,0
23842,56845,232
23843,41731,286
23844,93965,4
23845,37281,372
23846,94570,0
23847,60617,7
23848,76336,83
23849,99320,0
23850,55968,135
23851,98313,1
23852,47021,282
23853,83466,20
23854,91127,0
23855,92781,0
23856,44445,122
23857,41922,440
23858,53268,121
23859,94362,0
23860,89631,0
23861,90981,0
23862,92303,0
23863,96800,0
23864,84394,81
23865,96648,0
23866,104099,0
23867,90790,0
23868,85564,20
23869,74972,41
23870,97565,6
23871,88253,10
23872,73729,2
23873,86928,11
23874,88770,60
23875,95315,2
23876,59424,29
23877,92615,1
23878,80904,1
23879,96162,0
23880,39492,114
23881,97382,0
23882,45792,55
23883,15602,421
23884,88551,25
23885,101753,0
23886,82304,33
23887,97526,0
23888,98597,0
23889,83182,108
23890,76727,12
23891,103989,4
23892,61680,231
23893,101413,0
23894,99039,13
23895,56089,22
23896,59866,55
23897,93324,0
23898,103362,0
23899,41784,275
23900,90368,138
23901,94972,0
23902,80631,16
23903,51369,112
23904,100999,0
23905,97835,38
23906,89153,48
23907,90475,0
23908,60018,60
23909,95262,8
23910,73484,240
23911,94702,0
23912,97984,0
23913,79281,0
23914,51043,131
23915,88455,0
23916,86152,0
23917,83033,123
23918,1095,57
23919,76755,2
23920,48931,78
23921,74086,394
23922,14986,137
23923,38609,56
23924,74502,31
23925,79734,113
23926,87828,92
23927,102909,0
23928,92626,84
23929,94100,4
23930,103061,0
23931,98156,3
23932,103058,0
23933,49665,42
23934,81255,355
23935,38336,122
23936,100386,2
23937,97405,0
23938,79599,51
23939,59537,434
23940,90393,28
23941,98178,0
23942,93062,0
23943,78704,147
23944,90832,21
23945,84954,10
23946,51819,390
23947,80954,112
23948,37557,420
23949,98308,0
23950,42957,450
23951,78561,387
23952,85539,53
23953,103235,7
23954,90106,4
23955,88261,74
23956,10928,246
23957,99486,0
23958,97863,0
23959,89462,116
23960,89617,6
23961,58488,175
23962,46855,412
23963,94117,0
23964,97714,9
23965,97512,2
23966,93802,0
23967,86031,7
23968,87226,10
23969,42369,154
23970,96977,1
23971,89912,1
23972,102214,0
23973,76893,285
23974,48630,65
23975,99506,0
23976,85921,4
23977,94685,0
23978,78980,14
23979,73498,407
23980,57616,499
23981,80164,221
23982,36834,10
23983,48520,57
23984,76432,15
23985,18260,0
23986,81286,44
23987,102951,2
23988,58637,463
23989,59098,404
23990,61227,250
23991,93940,1
23992,83483,234
23993,88278,0
23994,51181,0
23995,94238,1
23996,95754,5
23997,100701,5
23998,102048,0
23999,58218,144
24000,93242,17
24001,94263,0
24002,13200,386
24003,77669,212
24004,7679,132
24005,88292,241
24006,85277,0
24007,56713,280
24008,42234,183
24009,87814,15
24010,82569,483
24011,77953,112
24012,4504,385
24013,97998,0
24014,86492,23
24015,103848,0
24016,19801,319
24017,59084,169
24018,86925,228
24019,100209,0
24020,84819,73
24021,99776,3
24022,97821,1
24023,95135,0
24024,48000,416
24025,76148,41
24026,95712,0
24027,84107,2
24028,79717,176
24029,58201,429
24030,47603,67
24031,86470,2
24032,88140,15
24033,74851,18
24034,103550,0
24035,20060,151
24036,47156,52
24037,98426,1
24038,82144,6
24039,104276,0
24040,82127,0
24041,101112,0
24042,5539,289
24043,75883,0
24044,100375,10
24045,60462,276
24046,79171,4
24047,84397,76
24048,88728,0
24049,9758,0
24050,83519,70
24051,90379,11
24052,104248,2
24053,46987,413
24054,85432,85
24055,61801,402
24056,86020,109
24057,75113,337
24058,90050,18
24059,59208,252
24060,87243,2
24061,96513,0
24062,101739,0
24063,87516,208
24064,95768,0
24065,18128,446
24066,46253,487
24067,95166,0
24068,9156,326
24069,51600,311
24070,75844,200
24071,95425,0
24072,91400,9
24073,95138,0
24074,38617,405
24075,48233,38
24076,97427,0
24077,47716,53
24078,91248,18
24079,103100,1
24080,50140,178
24081,93203,5
24082,83210,23
24083,60282,86
24084,87654,0
24085,44262,8
24086,97087,0
24087,83781,4
24088,93068,4
24089,98876,0
24090,80071,11
24091,99337,0
24092,57734,169
24093,57475,30
24094,92027,0
24095,82268,12
24096,8894,0
24097,91144,6
24098,83055,288
24099,79905,82
24100,52224,106
24101,95436,0
24102,101452,0
24103,99627,0
24104,100819,0
24105,77073,245
24106,94128,2
24107,58381,67
24108,90964,81
24109,42763,265
24110,46695,30
24111,58406,380
24112,100510,3
24113,88405,11
24114,97731,0
24115,90531,1
24116,89043,0
24117,76783,17
24118,81258,44
24119,46419,227
24120,92941,5
24121,84698,8
24122,40845,0
24123,37436,111
24124,96201,0
24125,35937,131
24126,38333,58
24127,62425,22
24128,42982,216
24129,95478,0
24130,86464,6
24131,102633,5
24132,55639,241
24133,56564,189
24134,60898,41
24135,85269,55
24136,87820,0
24137,7935,83
24138,80206,49
24139,77371,219
24140,92317,1
24141,102490,0
24142,85100,4
24143,79869,56
24144,87091,26
24145,46093,82
24146,57436,204
24147,41565,0
24148,81261,19
24149,90995,0
24150,91999,22
24151,46540,65
24152,100417,10
24153,46363,311
24154,92151,2
24155,91240,14
24156,89752,47
24157,99928,0
24158,61804,20
24159,93774,0
24160,60161,29
24161,55062,116
24162,49867,76
24163,51217,154
24164,57599,125
24165,45218,115
24166,45336,15
24167,89358,0
24168,92154,15
24169,101258,2
24170,103415,0
24171,90514,0
24172,103345,0
24173,81989,254
24174,103699,0
24175,79880,17
24176,91549,0
24177,98929,0
24178,99784,0
24179,4954,0
24180,82895,2
24181,73774,369
24182,85727,62
24183,60327,265
24184,1123,211
24185,101002,3
24186,75270,2
24187,75284,410
24188,100223,1
24189,100198,0
24190,50008,147
24191,14407,133
24192,93692,0
24193,103086,0
24194,82867,27
24195,62985,24
24196,77644,351
24197,96828,0
24198,41635,452
24199,82102,74
24200,61511,264
24201,7502,375
24202,93830,0
24203,48472,30
24204,97855,0
24205,77219,228
24206,89735,21
24207,97990,0
24208,100060,0
24209,99191,1
24210,61677,58
24211,90188,31
24212,89634,2
24213,93841,1
24214,82141,2
24215,38170,75
24216,53757,486
24217,88146,51
24218,90677,0
24219,77973,0
24220,76322,105
24221,90638,0
24222,92770,0
24223,91130,22
24224,55217,484
24225,88298,2
24226,92612,1
24227,302,69
24228,48031,23
24229,103224,1
24230,81120,109
24231,91729,0
24232,75695,348
24233,85744,6
24234,83508,36
24235,53577,134
24236,60459,2
24237,46993,5
24238,52531,46
24239,48357,76
24240,85989,0
24241,93076,0
24242,51468,0
24243,51192,57
24244,36260,33
24245,14995,19
24246,97852,0
24247,37872,51
24248,89603,9
24249,36356,16
24250,35951,22
24251,46883,71
24252,42051,12
24253,40080,213
24254,57897,13
24255,93788,1
24256,87364,4
24257,95481,0
24258,85592,33
24259,47302,25
24260,48793,302
24261,88427,0
24262,16170,18
24263,59396,247
24264,100108,0
24265,83778,52
24266,86326,119
24267,58035,98
24268,92162,16
24269,95737,0
24270,97548,0
24271,6768,331
24272,100237,0
24273,13504,0
24274,103359,16
24275,60434,427
24276,79160,20
24277,88565,81
24278,76007,351
24279,86785,94
24280,84996,87
24281,91735,17
24282,4493,22
24283,85606,9
24284,101778,0
24285,81092,413
24286,41140,362
24287,57160,50
24288,77194,188
24289,101874,0
24290,103677,0
24291,97253,1
24292,101764,11
24293,104549,0
24294,75380,15
24295,62262,163
24296,89040,43
24297,18564,309
24298,44768,451
24299,82704,15
24300,99793,0
24301,92761,0
24302,92466,0
24303,93071,0
24304,92306,0
24305,93844,12
24306,84861,0
24307,97098,4
24308,75996,50
24309,89926,3
24310,43241,57
24311,93954,0
24312,86641,64
24313,90376,145
24314,87370,7
24315,91856,72
24316,95124,0
24317,61047,121
24318,14677,81
24319,81404,199
24320,103809,9
24321,98912,0
24322,40530,452
24323,82403,337
24324,94114,0
24325,103497,0
24326,42358,362
24327,76935,23
24328,97683,0
24329,38949,88
24330,61497,183
24331,101750,0
24332,101283,0
24333,97703,0
24334,99489,1
24335,75248,376
24336,94719,1
24337,87651,0
24338,75847,367
24339,96356,0
24340,100971,3
24341,39374,155
24342,101590,17
24343,78097,404
24344,12430,15
24345,62240,246
24346,58797,383
24347,92739,0
24348,100991,0
24349,79883,134
24350,91864,1
24351,101860,0
24352,104557,0
24353,94401,0
24354,101286,8
24355,101168,0
24356,76620,4
24357,103514,4
24358,89001,116
24359,87859,17
24360,51037,120
24361,48638,167
24362,47876,352
24363,49637,16
24364,84813,25
24365,94089,1
24366,61655,408
24367,62251,27
24368,102037,1
24369,88593,0
24370,97242,0
24371,55374,150
24372,44878,143
24373,76589,31
24374,97236,0
24375,37129,39
24376,83300,139
24377,54466,86
24378,41030,57
24379,104844,0
24380,41196,13
24381,48326,111
24382,83030,1
24383,36359,156
24384,53726,442
24385,90081,2
24386,74196,0
24387,88838,9
24388,97278,0
24389,86014,83
24390,103784,1
24391,42181,311
24392,93529,0
24393,62555,35
24394,43297,87
24395,53003,20
24396,36052,119
24397,58516,94
24398,84985,131
24399,77180,45
24400,50115,331
24401,88129,0
24402,103978,49
24403,85148,26
24404,52379,0
24405,94111,1
24406,78898,0
24407,74497,190
24408,49254,465
24409,89175,33
24410,102217,0
24411,79773,31
24412,45201,169
24413,49077,15
24414,90092,3
24415,96662,0
24416,46416,411
24417,80040,205
24418,92044,0
24419,80018,153
24420,81390,46
24421,2884,53
24422,101292,0
24423,54474,91
24424,81978,65
24425,100248,0
24426,96325,0
24427,95028,8
24428,74047,240
24429,90542,9
24430,44318,55
24431,91743,9
24432,83941,0
24433,48332,25
24434,53237,111
24435,100864,0
24436,93341,10
24437,100535,0
24438,99514,0
24439,42479,248
24440,56114,167
24441,96671,0
24442,61967,468
24443,60153,19
24444,36221,49
24445,48163,6
24446,8121,271
24447,54027,154
24448,43216,148
24449,93625,0
24450,84962,112
24451,93498,0
24452,41182,205
24453,57332,230
24454,99908,0
24455,47468,30
24456,51032,359
24457,81992,28
24458,37723,18
24459,61953,48
24460,4543,0
24461,75886,444
24462,95180,10
24463,57439,58
24464,10950,30
24465,37875,2
24466,103834,0
24467,40423,441
24468,103227,0
24469,79306,114
24470,94567,0
24471,56688,11
24472,89181,0
24473,93189,0
24474,52705,436
24475,47308,302
24476,75242,45
24477,48467,176
24478,38007,163
24479,76350,58
24480,56004,195
24481,14826,433
24482,84096,0
24483,104408,2
24484,82034,265
24485,93034,6
24486,104287,1
24487,91389,79
24488,89935,73
24489,91566,0
24490,62960,57
24491,99613,0
24492,52404,256
24493,40257,336
24494,96775,0
24495,50604,493
24496,84256,67
24497,93490,34
24498,44782,101
24499,100853,0
24500,103691,0
24501,62245,65
24502,74232,400
24503,101438,0
24504,38294,450
24505,96966,0
24506,52936,72
24507,18153,4
24508,83477,112
24509,79118,323
24510,15560,92
24511,59264,254
24512,85145,27
24513,77042,15
24514,18437,61
24515,38471,115
