,hotel_id,no_of_comments
20944,100495,0
20945,102292,0
20946,92384,0
20947,13104,57
20948,43457,8
20949,36901,67
20950,10435,92
20951,38102,42
20952,88947,1
20953,103156,0
20954,59193,62
20955,74912,4
20956,96892,0
20957,92966,0
20958,50654,6
20959,38290,31
20960,99134,0
20961,99542,0
20962,90620,0
20963,94493,1
20964,101662,0
20965,102565,0
20966,14901,0
20967,98037,0
20968,2357,94
20969,98504,2
20970,104486,0
20971,94181,0
20972,81333,7
20973,100771,0
20974,99114,1
20975,90575,3
20976,90336,0
20977,81176,4
20978,94198,0
20979,48109,43
20980,94876,0
20981,16707,74
20982,89532,0
20983,45130,17
20984,86269,9
20985,45566,45
20986,45282,3
20987,56954,7
20988,36296,0
20989,78161,1
20990,5786,4
20991,76077,0
20992,18380,0
20993,56057,38
20994,532,0
20995,51551,2
20996,75624,53
20997,90291,3
20998,84621,0
20999,13880,86
21000,87434,0
21001,85940,1
21002,61457,0
21003,91169,0
21004,49931,11
21005,9237,37
21006,52879,11
21007,87884,0
21008,97455,0
21009,94499,0
21010,61018,10
21011,85319,16
21012,58453,42
21013,101955,0
21014,47780,0
21015,56473,11
21016,103904,0
21017,82222,14
21018,77576,17
21019,103316,0
21020,48581,44
21021,98532,0
21022,54395,19
21023,60082,20
21024,77162,76
21025,90170,0
21026,52277,55
21027,57989,45
21028,95070,3
21029,102523,4
21030,85662,17
21031,80273,32
21032,85209,12
21033,82233,41
21034,43316,8
21035,101980,0
21036,48272,16
21037,81882,31
21038,87020,0
21039,98217,0
21040,92834,2
21041,102107,0
21042,42886,50
21043,54094,29
21044,101612,1
21045,77562,5
21046,83530,15
21047,76369,22
21048,52291,6
21049,16088,1
21050,75483,8
21051,84590,3
21052,96569,0
21053,97058,0
21054,95385,0
21055,99550,0
21056,83254,11
21057,80245,11
21058,98206,0
21059,98976,0
21060,88930,0
21061,92094,0
21062,37964,44
21063,80599,7
21064,75486,15
21065,88469,2
21066,96403,0
21067,82669,1
21068,84483,0
21069,93253,0
21070,62166,14
21071,92232,1
21072,82821,26
21073,16729,31
21074,15779,40
21075,14128,34
21076,88955,3
21077,77151,3
21078,104326,0
21079,94926,0
21080,39269,2
21081,37781,49
21082,19393,8
21083,47929,68
21084,86258,20
21085,73239,20
21086,76397,0
21087,19663,9
21088,47465,27
21089,12837,23
21090,101637,0
21091,101356,0
21092,55770,5
21093,79969,10
21094,88072,9
21095,20265,20
21096,92367,1
21097,62312,7
21098,39418,2
21099,38071,2
21100,43032,18
21101,101052,0
21102,97806,0
21103,60706,57
21104,85963,0
21105,48705,14
21106,96726,0
21107,78650,0
21108,41249,37
21109,62624,29
21110,15492,0
21111,13242,82
21112,44537,0
21113,97356,0
21114,102112,0
21115,86829,33
21116,49034,63
21117,4441,67
21118,102416,0
21119,58127,86
21120,88221,6
21121,78473,2
21122,37061,61
21123,93005,1
21124,101378,0
21125,79061,84
21126,7091,94
21127,83285,37
21128,79674,15
21129,103932,0
21130,79685,3
21131,95978,0
21132,42875,56
21133,44545,71
21134,86871,1
21135,95053,0
21136,46475,10
21137,89872,0
21138,1744,70
21139,104528,0
21140,95258,0
21141,60363,3
21142,11765,28
21143,103493,0
21144,101488,0
21145,101651,0
21146,85631,1
21147,85797,33
21148,97196,0
21149,53962,48
21150,98082,0
21151,42419,63
21152,58304,76
21153,95365,0
21154,95950,0
21155,49467,12
21156,95205,1
21157,36299,78
21158,94170,0
21159,78197,21
21160,92831,0
21161,100740,0
21162,101215,0
21163,50916,33
21164,85248,15
21165,87324,26
21166,51568,74
21167,85794,0
21168,83763,4
21169,82236,66
21170,86542,0
21171,78498,2
21172,39438,86
21173,48123,13
21174,10578,31
21175,55593,0
21176,91644,0
21177,35559,36
21178,91062,1
21179,87144,0
21180,73846,62
21181,90924,5
21182,86899,16
21183,87926,0
21184,684,2
21185,88044,9
21186,94060,0
21187,99882,0
21188,85234,4
21189,81446,32
21190,41409,50
21191,17590,63
21192,41685,3
21193,56333,41
21194,104067,0
21195,81170,6
21196,104610,0
21197,93897,0
21198,59466,0
21199,91633,0
21200,59463,21
21201,101353,0
21202,82045,0
21203,5510,3
21204,97466,0
21205,90741,8
21206,47532,2
21207,52890,0
21208,4256,13
21209,86517,0
21210,77559,25
21211,94327,0
21212,78459,8
21213,93540,5
21214,89571,2
21215,62599,23
21216,102562,0
21217,18195,50
21218,51855,18
21219,85687,34
21220,39899,34
21221,60079,0
21222,56631,11
21223,62169,52
21224,75514,4
21225,47673,6
21226,62188,3
21227,15680,36
21228,78034,1
21229,100056,0
21230,54201,40
21231,77258,1
21232,59927,43
21233,89099,0
21234,76825,5
21235,93126,26
21236,103907,0
21237,54077,93
21238,1893,82
21239,87473,1
21240,55742,2
21241,97331,0
21242,99435,0
21243,49279,32
21244,3080,8
21245,99851,0
21246,88058,11
21247,104652,0
21248,18330,81
21249,82368,5
21250,59204,58
21251,91495,3
21252,104666,0
21253,74147,68
21254,97874,0
21255,86832,46
21256,57365,19
21257,76687,0
21258,101229,0
21259,101207,0
21260,56777,96
21261,96417,0
21262,100903,0
21263,89259,14
21264,50820,52
21265,84168,66
21266,96884,0
21267,60816,97
21268,85507,20
21269,18529,49
21270,83845,0
21271,57846,30
21272,92513,0
21273,41671,26
21274,85805,13
21275,16116,9
21276,87268,1
21277,99255,1
21278,94752,1
21279,41986,76
21280,58591,36
21281,59480,33
21282,92069,0
21283,83547,29
21284,96746,2
21285,50477,37
21286,91506,0
21287,93635,0
21288,43333,12
21289,16105,59
21290,89830,13
21291,47999,32
21292,101350,0
21293,100290,0
21294,47344,12
21295,91197,18
21296,96718,0
21297,98377,0
21298,90598,6
21299,92083,0
21300,41193,85
21301,81013,15
21302,85656,8
21303,103012,0
21304,88055,0
21305,44360,0
21306,14454,13
21307,52429,85
21308,91970,2
21309,79972,7
21310,40194,24
21311,51366,33
21312,96732,0
21313,95840,0
21314,19109,80
21315,81800,0
21316,15970,50
21317,75309,88
21318,104818,0
21319,46947,94
21320,94805,0
21321,99106,0
21322,92820,0
21323,88370,23
21324,80149,2
21325,50370,30
21326,80571,1
21327,98394,0
21328,59477,7
21329,103125,0
21330,42900,71
21331,101845,3
21332,89968,3
21333,89234,8
21334,83997,5
21335,93621,0
21336,97449,3
21337,81283,0
21338,76656,28
21339,76833,0
21340,97784,0
21341,50640,47
21342,81913,42
21343,97618,0
21344,96743,0
21345,83097,30
21346,84897,1
21347,27352,0
21348,91208,0
21349,94628,0
21350,88182,10
21351,76535,16
21352,61432,19
21353,14029,0
21354,44987,24
21355,4301,14
21356,87583,2
21357,83848,3
21358,87186,3
21359,100020,0
21360,58605,57
21361,103631,0
21362,75652,6
21363,82385,0
21364,56344,78
21365,87611,0
21366,48401,11
21367,54828,72
21368,48446,3
21369,46143,11
21370,20045,45
21371,95821,0
21372,18082,28
21373,55576,51
21374,81921,29
21375,83420,0
21376,60869,79
21377,90730,1
21378,96757,4
21379,87605,6
21380,101519,0
21381,8660,9
21382,48407,4
21383,17320,83
21384,98695,0
21385,60692,28
21386,94026,0
21387,93402,0
21388,80588,0
21389,49346,76
21390,76932,45
21391,89228,0
21392,89391,0
21393,50061,95
21394,84748,10
21395,91796,1
21396,91672,0
21397,99713,0
21398,75376,74
21399,37188,74
21400,56774,64
21401,99705,0
21402,58583,6
21403,87763,0
21404,38968,0
21405,27327,0
21406,81598,50
21407,97944,0
21408,89563,1
21409,50359,87
21410,86556,7
21411,89110,1
21412,92856,0
21413,92952,3
21414,57407,5
21415,78639,15
21416,92665,0
21417,48896,19
21418,61260,42
21419,59753,79
21420,82655,62
21421,9653,53
21422,93416,0
21423,4146,31
21424,101963,0
21425,79806,3
21426,102239,0
21427,100312,0
21428,62464,14
21429,45558,59
21430,97778,1
21431,78172,75
21432,96130,0
21433,75773,45
21434,59041,25
21435,14291,66
21436,38400,69
21437,8621,58
21438,76684,3
21439,81052,0
21440,98490,0
21441,87006,1
21442,83260,8
21443,83707,19
21444,102430,0
21445,104202,0
21446,97770,1
21447,84306,27
21448,62644,66
21449,35261,0
21450,48258,29
21451,6264,49
21452,79505,21
21453,100321,0
21454,48584,35
21455,78327,90
21456,95964,0
21457,89802,0
21458,98079,0
21459,89369,1
21460,62917,44
21461,42717,76
21462,86694,4
21463,52471,10
21464,57517,12
21465,97902,0
21466,101530,0
21467,90899,0
21468,94333,0
21469,59508,5
21470,35264,0
21471,50927,21
21472,15981,43
21473,35087,15
21474,95039,0
21475,79086,81
21476,74291,58
21477,54831,83
21478,79823,22
21479,78048,0
21480,55002,17
21481,61713,13
21482,43772,5
21483,15354,39
21484,92541,0
21485,46430,0
21486,98245,0
21487,93143,0
21488,80000,14
21489,100000,0
21490,37354,0
21491,50803,68
21492,96895,0
21493,85493,3
21494,42734,33
21495,41674,65
21496,100481,0
21497,37643,42
21498,94046,0
21499,89093,12
21500,14468,25
21501,78926,17
21502,61561,9
21503,100627,0
21504,96577,0
21505,84008,26
21506,43049,69
21507,76217,0
21508,54735,17
21509,57252,35
21510,75776,64
21511,80703,38
21512,96704,0
21513,89256,7
21514,54555,53
21515,96141,0
21516,88986,2
21517,97612,0
21518,54417,20
21519,79047,16
21520,38996,99
21521,93135,0
21522,18079,44
21523,35393,25
21524,86120,11
21525,12370,28
21526,8002,4
21527,104357,0
21528,80889,0
21529,89864,0
21530,62318,74
21531,43460,96
21532,101505,1
21533,4613,52
21534,75511,1
21535,103288,0
21536,60256,9
21537,99893,0
21538,49934,90
21539,8756,13
21540,49296,32
21541,83406,51
21542,36462,16
21543,96265,0
21544,58141,24
21545,57826,53
21546,93455,1
21547,93430,0
21548,88064,9
21549,79691,44
21550,101679,0
21551,89993,6
21552,39719,42
21553,99280,0
21554,53045,97
21555,95705,0
21556,101803,0
21557,62000,23
21558,55767,0
21559,75323,69
21560,53340,66
21561,90007,1
21562,104047,0
21563,104216,0
21564,87439,6
21565,54367,0
21566,35236,16
21567,88674,20
21568,85369,27
21569,75025,10
21570,19280,85
21571,79224,58
21572,52294,1
21573,99691,0
21574,101693,0
21575,56001,20
21576,94344,0
21577,1750,71
21578,44371,73
21579,61280,3
21580,53475,38
21581,100442,0
21582,89380,3
21583,5687,44
21584,47226,60
21585,78487,44
21586,93267,6
21587,50969,0
21588,58172,37
21589,94482,0
21590,97615,0
21591,97919,0
21592,40909,61
21593,51731,16
21594,77888,88
21595,104542,0
21596,102998,0
21597,97756,0
21598,87569,0
21599,42425,8
21600,56352,35
21601,83133,0
21602,86697,8
21603,48874,4
21604,87445,14
21605,88505,1
21606,62782,13
21607,96113,1
21608,91520,0
21609,76538,7
21610,59331,36
21611,62945,48
21612,104641,0
21613,58144,96
21614,6056,1
21615,99876,1
21616,98040,0
21617,82098,29
21618,49774,1
21619,96445,0
21620,78158,34
21621,83738,4
21622,41218,13
21623,17019,2
21624,54673,90
21625,85639,4
21626,37489,0
21627,45257,20
21628,82807,0
21629,85071,3
21630,79677,4
21631,38985,11
21632,97162,0
21633,74122,18
21634,86998,2
21635,104790,0
21636,92409,7
21637,99578,0
21638,54502,67
21639,86264,15
21640,94507,0
21641,3544,93
21642,93748,3
21643,102703,0
21644,85383,5
21645,90567,0
21646,101927,0
21647,98189,0
21648,87749,5
21649,100301,0
21650,90142,1
21651,46196,79
21652,96608,0
21653,97916,0
21654,100453,0
21655,37058,61
21656,13568,27
21657,60388,41
21658,87130,10
21659,85167,7
21660,45735,2
21661,94057,0
21662,49031,16
21663,101381,0
21664,82813,0
21665,83831,5
21666,58425,76
21667,50052,48
21668,95534,0
21669,89262,5
21670,80709,14
21671,59314,1
21672,75790,29
21673,87771,0
21674,51692,45
21675,46756,78
21676,79362,69
21677,100138,0
21678,82360,10
21679,51284,49
21680,14302,35
21681,51706,33
21682,81868,0
21683,88536,8
21684,101055,0
21685,54119,69
21686,89698,0
21687,92519,0
21688,84596,12
21689,92707,0
21690,16417,74
21691,95081,0
21692,86528,0
21693,89411,0
21694,16122,0
21695,50516,0
21696,99421,0
21697,83392,0
21698,102076,0
21699,84742,69
21700,85971,29
21701,54066,65
21702,79958,40
21703,49729,69
21704,95410,0
21705,77095,4
21706,12232,96
21707,104503,0
21708,93441,0
21709,11028,30
21710,90457,1
21711,49920,10
21712,46295,99
21713,90280,7
21714,56791,15
21715,85634,50
21716,62613,11
21717,99241,0
21718,44385,67
21719,46638,32
21720,88356,0
21721,40920,74
21722,61266,14
21723,74611,41
21724,79373,11
21725,52634,38
21726,15801,17
21727,95683,2
21728,85957,8
21729,60993,0
21730,104638,1
21731,103150,0
21732,45409,42
21733,60568,58
21734,89245,6
21735,57953,37
21736,103901,2
21737,54232,4
21738,78937,37
21739,102990,0
21740,94355,0
21741,76383,12
21742,101474,0
21743,103153,0
21744,57117,29
21745,95818,0
21746,102700,0
21747,94645,1
21748,85220,3
21749,39120,57
21750,59795,8
21751,52589,4
21752,86081,0
21753,87732,5
21754,76532,38
21755,81305,2
21756,86545,0
21757,97483,0
21758,42281,24
21759,49459,89
21760,92243,10
21761,18366,52
21762,36338,17
21763,35832,16
21764,98054,0
21765,46455,1
21766,78363,4
21767,42599,16
21768,95843,1
21769,86112,1
21770,92257,0
21771,81347,10
21772,91180,0
21773,104680,0
21774,92381,0
21775,80546,5
21776,59218,5
21777,87470,3
21778,40937,86
21779,81648,4
21780,100152,0
21781,91183,0
21782,46635,27
21783,85074,17
21784,91329,7
21785,104624,1
21786,93320,0
21787,44849,89
21788,82250,9
21789,103752,0
21790,88508,3
21791,91602,6
21792,54704,6
21793,61125,0
21794,74111,34
21795,75348,43
21796,61702,20
21797,59955,27
21798,80259,72
21799,89554,4
21800,94670,0
21801,54102,87
21802,36158,2
21803,98979,1
21804,104042,2
21805,99606,0
21806,83448,1
21807,53028,59
21808,79826,11
21809,93734,2
21810,53374,64
21811,75334,22
21812,73728,0
21813,79075,49
21814,95545,0
21815,75351,3
21816,92699,0
21817,99120,0
21818,46500,12
21819,41657,35
21820,81018,25
21821,48266,54
21822,78636,67
21823,76659,25
21824,94940,0
21825,80118,26
21826,100169,0
21827,93101,0
21828,98805,3
21829,47560,52
21830,94175,0
21831,86390,3
21832,18656,25
21833,97643,0
21834,101218,0
21835,61918,9
21836,103763,0
21837,98971,0
21838,54527,11
21839,59491,15
21840,15807,18
21841,100304,0
21842,62779,12
21843,87864,0
21844,81468,72
21845,100031,0
21846,79083,35
21847,40962,26
21848,104461,0
21849,101657,0
21850,96541,0
21851,49158,68
21852,101820,0
21853,74285,30
21854,84936,21
21855,95517,0
21856,56667,25
21857,88660,0
21858,104205,0
21859,59944,39
21860,51253,73
21861,94890,0
21862,44835,97
21863,100127,0
21864,88331,0
21865,88699,7
21866,78062,4
21867,61308,30
21868,83558,16
21869,99744,0
21870,84036,12
21871,99156,0
21872,94043,0
21873,79089,5
21874,1730,61
21875,82945,30
21876,41263,43
21877,99404,0
21878,88359,0
21879,95095,0
21880,4284,98
21881,58619,16
21882,82371,34
21883,98521,0
21884,83569,19
21885,54679,0
21886,92505,6
21887,80872,10
21888,47833,16
21889,95846,0
21890,14004,98
21891,89529,0
21892,14617,58
21893,57708,14
21894,41426,3
21895,89844,1
21896,62177,45
21897,62152,1
21898,42121,8
21899,78023,2
21900,89678,2
21901,76842,3
21902,56043,49
21903,95244,1
21904,46663,16
21905,102391,0
21906,42582,0
21907,17008,86
21908,86854,3
21909,42883,23
21910,85825,0
21911,62669,2
21912,46497,25
21913,97342,0
21914,58729,0
21915,15672,44
21916,74586,10
21917,81311,30
21918,78760,77
21919,99252,0
21920,51689,0
21921,57818,55
21922,49265,27
21923,94004,0
21924,83862,33
21925,96538,0
21926,89068,3
21927,62042,75
21928,46019,7
21929,60802,12
21930,98993,0
21931,59902,38
21932,38209,90
21933,78338,3
21934,100768,0
21935,45980,11
21936,96594,0
21937,98830,0
21938,100633,0
21939,57539,0
21940,101792,0
21941,94620,0
21942,90435,0
21943,60937,25
21944,87448,0
21945,93756,0
21946,76085,6
21947,45732,56
21948,101325,0
21949,92229,0
21950,56645,0
21951,43074,14
21952,95109,0
21953,82031,13
21954,16400,44
21955,84160,47
21956,89076,0
21957,95542,0
21958,95219,0
21959,79511,73
21960,74302,32
21961,101983,0
21962,92080,0
21963,51090,64
21964,100346,0
21965,78307,48
21966,50834,80
21967,88795,2
21968,85673,25
21969,98380,0
21970,2321,0
21971,102253,0
21972,49937,71
21973,89816,0
21974,95368,0
21975,89518,0
21976,91782,0
21977,91754,0
21978,80698,15
21979,53346,0
21980,103617,0
21981,88646,22
21982,58566,13
21983,57503,11
21984,45575,16
21985,79947,17
21986,90609,6
21987,90606,0
21988,99727,0
21989,77877,35
21990,98529,0
21991,9377,73
21992,96285,0
21993,97626,0
21994,94791,0
21995,55745,24
21996,81730,0
21997,77261,27
21998,85361,0
21999,48244,53
22000,59640,53
22001,91630,0
22002,101311,3
22003,55731,86
22004,101364,0
22005,99854,0
22006,81325,13
22007,48418,24
22008,53467,30
22009,73236,4
22010,95191,0
22011,91481,0
22012,76681,30
22013,36628,94
22014,79986,14
22015,7870,30
22016,40180,94
22017,98954,0
22018,91346,0
22019,37168,71
22020,50055,72
22021,101640,0
22022,81460,0
22023,92122,0
22024,45541,70
22025,96237,0
22026,82208,10
22027,36611,36
22028,45853,31
22029,53627,40
22030,79235,33
22031,91619,0
22032,85032,0
22033,95697,0
22034,79820,55
22035,90705,0
22036,41044,21
22037,37823,91
22038,90755,6
22039,51121,0
22040,91807,1
22041,61876,74
22042,81457,53
22043,76361,80
22044,95511,4
22045,97469,1
22046,81291,37
22047,104500,2
22048,47231,24
22049,42011,44
22050,96293,0
22051,102689,0
22052,73959,44
22053,40059,53
22054,80422,0
22055,91332,8
22056,74738,56
22057,57652,6
22058,79370,26
22059,44396,76
22060,75320,3
22061,15815,91
22062,88348,0
22063,75008,0
22064,92395,0
22065,53793,11
22066,85181,0
22067,101477,0
22068,59933,52
22069,80107,0
22070,74296,0
22071,61004,18
22072,59438,26
22073,99283,1
22074,59483,74
22075,58293,20
22076,82818,25
22077,94631,0
22078,59609,34
22079,44357,20
22080,98982,0
22081,49743,9
22082,60512,1
22083,86531,0
22084,103412,0
22085,86708,3
22086,42104,95
22087,78341,0
22088,10843,37
22089,94018,0
22090,100461,0
22091,87892,3
22092,44056,94
22093,93894,0
22094,98962,0
22095,100765,0
22096,100906,0
22097,84157,4
22098,97303,0
22099,96839,0
22100,46480,61
22101,99263,0
22102,90319,0
22103,88334,16
22104,88789,5
22105,13540,49
22106,60678,53
22107,48556,1
22108,7437,50
22109,6385,61
22110,45125,2
22111,94971,0
22112,75022,33
22113,80613,0
22114,104022,0
22115,94347,1
22116,8522,33
22117,37486,25
22118,58594,0
22119,56805,92
22120,92066,0
22121,62315,78
22122,58864,41
22123,41519,26
22124,81772,9
22125,85822,5
22126,59044,53
22127,58906,31
22128,85974,1
22129,99142,0
22130,85054,1
22131,85535,5
22132,16541,30
22133,103274,0
22134,86736,34
22135,89734,4
22136,86084,0
22137,48424,2
22138,60149,56
22139,85527,6
22140,50699,10
22141,99159,0
22142,50868,5
22143,85859,8
22144,15703,53
22145,42003,83
22146,98574,0
22147,100377,0
22148,57286,0
22149,55787,26
22150,2242,85
22151,97199,0
22152,62565,52
22153,79412,2
22154,88227,1
22155,82377,16
22156,1491,84
22157,62984,11
22158,82568,1
22159,99966,0
22160,97092,0
22161,49543,9
22162,93776,0
22163,81651,52
22164,48176,0
22165,15824,54
22166,103687,0
22167,99151,0
22168,75520,0
22169,77016,64
22170,47431,17
22171,42669,6
22172,83454,3
22173,53554,8
22174,103057,0
22175,82880,11
22176,78394,55
22177,74921,25
22178,95151,0
22179,36057,20
22180,55610,9
22181,47867,8
22182,78543,14
22183,99910,0
22184,82228,13
22185,91222,0
22186,87937,1
22187,43091,2
22188,80315,0
22189,96175,3
22190,61052,42
22191,91543,2
22192,35728,68
22193,50376,49
22194,90494,1
22195,41584,2
22196,45493,13
22197,85698,16
22198,96181,0
22199,93177,0
22200,91104,10
22201,84669,28
22202,53250,35
22203,99449,0
22204,85707,3
22205,49805,0
22206,90935,13
22207,102323,0
22208,39604,27
22209,90764,1
22210,46804,28
22211,57300,5
22212,90218,0
22213,91242,0
22214,61471,46
22215,96597,2
22216,60875,0
22217,50561,65
22218,84208,35
22219,80332,5
22220,14527,90
22221,82090,66
22222,59716,25
22223,83780,1
22224,51017,15
22225,62402,1
22226,83043,5
22227,102444,0
22228,88224,0
22229,37255,74
22230,60394,12
22231,52640,4
22232,75230,19
22233,101589,1
22234,102734,0
22235,15385,66
22236,101139,0
22237,4084,52
22238,88882,0
22239,85679,2
22240,90300,0
22241,91675,3
22242,91827,0
22243,100987,0
22244,51478,45
22245,98439,0
22246,86472,3
22247,94378,0
22248,81806,0
22249,51776,27
22250,56833,26
22251,50390,22
22252,74350,45
22253,91394,1
22254,96954,0
22255,87774,5
22256,77472,6
22257,104587,1
22258,79148,81
22259,83946,8
22260,88106,2
22261,103524,2
22262,83893,7
22263,61935,32
22264,85268,7
22265,101100,0
22266,82284,17
22267,78490,3
22268,37227,43
22269,51613,7
22270,44568,31
22271,81803,75
22272,47442,10
22273,81193,46
22274,35891,88
22275,38020,98
22276,88834,0
22277,93025,0
22278,99173,0
22279,80484,5
22280,61747,48
22281,90654,11
22282,58633,29
22283,44157,21
22284,44883,0
22285,75821,10
22286,58642,71
22287,90952,17
22288,86587,0
22289,74510,28
22290,89273,3
22291,88249,0
22292,96487,0
22293,94839,0
22294,35281,1
22295,103361,0
22296,50570,80
22297,101131,0
22298,86444,0
22299,86469,0
22300,57151,1
22301,84081,0
